CODE,NAME,STOCK EXCHANGE,YEAR,TARGET,EBIT,EBITDA,TOTAL EQUITY/TOTAL ASSETS,EPS,CASH/TOTAL CURRENT ASSETS,TOTAL CURRENT ASSET/TOTAL ASSET,LONG-TERM ASSETS/TOTAL ASSETS,QUICK RATIO,Market Value of Total Equity / Book Values of Total Liabilities,Sales/Total Assets,EBIT/Total Assets,Retain Earnings/Total Assets,Working Capitals/Total Asset,ROIC,YEAR.1,NET INCOME/TOTAL ASSET
ADC,CTCP Mỹ thuật và Truyền thông,0,2021,0.0,-0.18620332871737763,-0.2082449412042947,-0.06941168891020423,-0.095656611490331,-0.46670504300351434,-0.572538584479767,-0.29377298878096375,-0.23352643715430627,-0.22453828027885925,-0.005333555774349571,-0.05462160166072216,-0.04677236847246738,-0.062008870447330174,0.3588621391985955,14.0,0.27580932351360593
ADG,CTCP Clever Group,1,2021,0.0,-0.16968798922696146,-0.19321877549585648,-0.06937503239289039,-0.10038397449726881,-0.4666274891663654,-0.5714819993290017,-0.29490543921391116,-0.30116590938125093,0.18647373041243884,-0.06351710801009862,-0.0423757810625293,-0.06830241640400095,0.013515976059321267,0.2538549935033721,13.0,0.4068959984453225
ADP,CTCP Sơn Á Đông,1,2021,0.0,-0.16660016876001194,-0.18750087526282536,-0.06928655223281058,-0.08974789694465309,-0.4667191420519932,-0.5717776228039312,-0.29460182013160185,-0.22942707520115813,0.6858360266411877,-0.06653196599506576,-0.010872946815557887,-0.06300691500401227,0.10890934137757433,0.7949805265618218,21.0,1.3246823077771852
ADS,CTCP Damsan,1,2021,1.0,-0.13131607603814788,-0.14739194796702165,-0.06947564566501073,-0.09527750403391459,-0.4667126043273775,-0.5719794359541114,-0.2943888274509164,-0.2888678235218064,-0.2312608602777431,-0.10340539564730547,-0.0637775989602674,-0.095662864963588,-0.10152176340793133,0.0726329839970994,15.0,-0.12061658660261625
AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,1,2021,1.0,0.058059855907534375,-0.0014706218208497387,-0.06951082415335665,-0.08375777735671645,-0.4667190218854899,-0.5703389464150039,-0.29599350826561205,0.024733365894027814,-0.2790318045508519,-0.14931796925371518,-0.07605004532030409,-0.08281288950100071,0.0010742597435870831,0.08956962039955488,9.0,-0.24967616634427572
AGM,CTCP Xuất Nhập khẩu An Giang,1,2021,0.0,-0.15994799869293558,-0.18124510067033947,-0.06948012045634319,-0.09914398262760675,-0.46670401640708065,-0.5743832515821201,-0.29142858800021726,-0.2499238849668989,-0.27530109942684994,-0.002614612937791267,-0.07927319663450848,-0.05669438491682924,-0.10482570038573227,-0.3092881668782696,14.0,-0.3752897198112744
ALT,CTCP Văn hóa Tân Bình,0,2021,0.0,-0.18877061803529196,-0.20597078971376534,-0.06930755460760164,-0.09668995979118246,-0.4665903940657823,-0.5774595652576326,-0.2859847946015811,-0.24172516106060257,-0.14833187925477426,-0.0997672142927396,-0.08681744828506767,-0.07902954813076535,-0.019621289136391187,-0.4922038400247878,32.0,-0.44374303092044975
AMC,CTCP Khoáng sản Á Châu,0,2021,0.0,-0.1882201765569992,-0.20815949522885394,-0.06937037610099886,-0.09213206016548517,-0.4667087702256461,-0.5790684250690512,-0.28191769071869954,-0.20278122250569508,-0.1483575321222626,-0.022852918566956343,-0.05168299277829013,-0.023680856692330665,-0.11498381929510497,0.15816299782949908,14.0,0.41836909079076967
AME,CTCP Alphanam E&C,0,2021,1.0,-0.15811179215433915,-0.18430060752521796,-0.0695272054032338,-0.09960397329908792,-0.46671807065327875,-0.5778020464596882,-0.28520889834312046,-0.27042069473263974,-0.3042220505423967,-0.11437337540437528,-0.08571755105042314,-0.1024636515265916,-0.12009203437585246,-0.1229851664512603,26.0,-0.6035426566580545
AMV,CTCP Sản xuất Kinh doanh Dược và Trang thiết bị Y tế Việt Mỹ,0,2021,0.0,-0.15275512405964872,-0.1740190291006435,-0.06931619161691402,-0.102508072090308,-0.4667177239773151,-0.5753543455957991,-0.2899571531124718,-0.30116590938125093,0.042583691499137086,-0.14937008079445419,-0.06955358395012123,-0.05877500982445798,0.06566773206858115,0.002345942926909532,19.0,-0.005679669860446102
ANV,CTCP Nam Việt,1,2021,1.0,-0.08889250246221894,-0.08538887812202602,-0.06940742951400988,-0.09878229115378898,-0.46671908645683535,-0.5767065040041869,-0.28755027596009536,1.3365291909014392,-0.17318911389928787,-0.10676354232527438,-0.07470024074003313,-0.03688529373604704,-0.1164296401757817,-0.2923515304758142,28.0,-0.34477899858042155
APC,CTCP Chiếu xạ An Phú,1,2021,1.0,-0.1840424297865669,-0.19297212473295164,-0.06935490527764765,-0.10658621683955269,-0.4666393552413066,-0.5851034943054356,-0.2428496194781697,-0.2601722898497693,-0.1957991501483293,-0.15052212153745237,-0.09026135040300579,-0.0028392404705285027,-0.0922346485580918,-0.5548693947138726,18.0,-0.7224727274981744
APH,CTCP Tập đoàn An Phát Holdings,1,2021,0.0,0.04330252979652086,0.13369449257596586,-0.06948955482376579,-0.10510422760868883,-0.46671914668682246,-0.5779826045109161,-0.28478203926780865,-0.37905378649106597,-0.21849534900722073,-0.07074182522656586,-0.07699897367992442,-0.1085972162327865,-0.081795721198496,-0.5176087946284708,4.0,-0.6363678181287187
API,CTCP Đầu tư Châu Á - Thái Bình Dương,0,2021,1.0,-0.06808578184616476,-0.10716715289489515,-0.06946837713332507,-0.10028926286156395,-0.46671933245660685,-0.5725304595999771,-0.2937822196557931,0.04318049468319451,-0.197348567668002,-0.12960964886353205,-0.048701847960190836,-0.07375476576576682,-0.12258385462451689,0.735702299153228,15.0,0.25474752416867674
ASG,CTCP Tập đoàn ASG,1,2021,0.0,-0.14944715690888227,-0.15589074816024906,-0.06939758306345462,-0.10274765600073772,-0.4667118481758758,-0.5834307619542736,-0.2608676663937168,-0.30526527133439907,-0.062449769374587814,-0.1349889862141552,-0.07620154310653439,-0.07075139507592092,-0.1237919687127658,-0.34062094422281197,11.0,-0.3214584265728294
ASM,CTCP Tập đoàn Sao Mai,1,2021,1.0,0.30614552621224767,0.3210741470037593,-0.06947327055938951,-0.09593441924271873,-0.4667189676311231,-0.5786245991521335,-0.2831545550985472,-0.2499238849668989,-0.2683704639476789,-0.1131611990717037,-0.06729419739515985,-0.06613911588220503,-0.10285424134988735,-0.17040774837813535,24.0,-0.2541348396052822
ASP,CTCP Tập đoàn Dầu khí An Pha,1,2021,0.0,-0.17109651487573208,-0.18481956620012885,-0.06948835648271351,-0.09938147922926059,-0.4666979522761304,-0.5792018922463295,-0.28152585779480277,-0.3524079337956029,-0.28755453064379516,-0.03345564096796173,-0.08735700978966121,-0.0959677313583035,-0.23239377495708197,-0.45833056721987697,17.0,-0.5317569952481602
AST,CTCP Dịch vụ Hàng không Taseco,1,2021,0.0,-0.24262153258901195,-0.24339173913179726,-0.06931924492822715,-0.10704438111585496,-0.4666963619241729,-0.5775198375461498,-0.28585133428953485,-0.3380601669595844,1.9643471421475691,-0.13719494992126116,-0.21710384195547222,-0.16773529734210368,-0.004598460896584318,-2.574563285706678,6.0,-3.876600444195135
ATS,CTCP Tập Đoàn Dược Phẩm Atesco,0,2021,0.0,-0.1905818687857738,-0.21252189565389115,-0.06932750856319779,-0.1052888892069536,-0.4667075539113509,-0.5811846945405883,-0.2743074441915898,-0.1699863268805098,0.2324265092978096,-0.11178504069029117,-0.07697706291023469,-0.06956479194112232,-0.11870577722447151,-0.2627124167715172,23.0,-0.19050252921243213
BAX,CTCP Thống Nhất,0,2021,1.0,-0.16399474374198253,-0.18906923907178394,-0.06947567312414156,-0.07882644514533713,-0.4667164226216057,-0.5802369059427455,-0.27812363235303045,-0.3442092098893066,-0.23184469222558854,-0.14465107554539308,-0.06024528726932728,-0.05233228800892664,-0.05192072882646358,1.1404879091719116,17.0,0.28374340646006474
BBC,CTCP Bibica,1,2021,1.0,-0.17829459018080518,-0.17844757144738368,-0.06936715800270675,-0.09215573807441137,-0.4667130861488274,-0.5821442729940253,-0.26950580906986815,4.7144034402955235,-0.18879491330735873,-0.1100799448421849,-0.08966339751452543,-0.0010059653653996061,-0.1512217929711996,-0.5447074128723994,13.0,-0.5161970315765404
BBS,CTCP VICEM Bao bì Bút Sơn,0,2021,1.0,-0.18147156894731473,-0.19436246064657325,-0.06947339776508406,-0.09999553937976026,-0.46670328522569515,-0.5741332406170155,-0.29177826063071954,-0.29091750449838055,-0.29291110305791773,-0.06145536030322972,-0.06898505711370675,-0.0747212081340867,-0.16608343397488426,-0.11790417553052364,18.0,-0.35112807400482954
BCC,CTCP Xi măng Bỉm Sơn,0,2021,0.0,-0.12881328669005906,-0.057562923353085035,-0.0693825677040796,-0.09710292078680742,-0.4667193284497978,-0.5868744676855371,-0.20276184155222093,-0.3175633571938436,-0.18021798233162717,-0.07702297604660951,-0.08030177800756971,-0.0362878881953015,-0.2924505435728523,-0.3728005533874773,28.0,-0.4067150250959256
BCE,CTCP Xây dựng và Giao thông Bình Dương,1,2021,1.0,-0.1790990449494584,-0.20216007757376978,-0.0694048237354631,-0.09968022529780622,-0.46671630650245766,-0.5711610795206485,-0.29522425253800794,-0.14539015516162082,-0.1827641405119593,-0.14985427874794308,-0.08103747882698004,-0.09517391265429964,-0.027592138893216964,-0.31013499869839234,19.0,-0.3308881177929612
BCF,CTCP Thực phẩm Bích Chi,0,2021,0.0,-0.1639539224291833,-0.18396339137477016,-0.06931847678005797,-0.09528017839828368,-0.46671861535572395,-0.5722827728058427,-0.2940595598524762,-0.042906106332916805,0.4986060983030301,-0.06490389479393728,-0.01972615607174557,-0.07068271878120998,0.05968647138645553,0.6933607081470895,21.0,1.0879675300840101
BCG,CTCP Tập đoàn Bamboo Capital,1,2021,1.0,0.7289569039388253,0.6932718765379641,-0.06953522998889203,-0.09171577252149868,-0.46671388127332314,-0.5804026969716802,-0.2775104756634106,-0.1822844127399543,-0.29569973230075436,-0.1549161180907557,-0.07075501456385618,-0.10816957050611924,-0.09905084561400812,0.02605723389034717,10.0,-0.48248016556146683
BCM,Tổng Công ty Đầu tư và Phát triển Công nghiệp – CTCP,1,2021,1.0,0.823707743155976,0.696954498135501,-0.0694573570312468,-0.09614067144113386,-0.4667123474207026,-0.5767282849945344,-0.28750749183451807,-0.12079398344273187,-0.13657395870549358,-0.1492685714421121,-0.07506654341475015,-0.07094686326597412,-0.07499618369022404,-0.23392013488734306,11.0,-0.31337192792515406
BDB,CTCP Sách và Thiết bị Bình Định,0,2021,0.0,-0.19079260834832112,-0.2125921779171059,-0.0693751508409327,-0.10142952050877924,-0.4666281398663479,-0.5716493139860599,-0.2947348007132589,-0.0019124868014352076,-0.19806484341424355,0.038580041096948146,-0.05565297645636213,-0.07311414498979082,0.0019342142429250924,0.1251365568447112,22.0,0.16644396546444123
BFC,CTCP Phân bón Bình Điền,1,2021,0.0,-0.018053985145233698,-0.03608535327366173,-0.06947260801409749,-0.08868239104297346,-0.4667125087392923,-0.5724011049362243,-0.2939280346710065,-0.38520282942078826,-0.25179223399529355,-0.008015784882792166,-0.04674340991687371,-0.06647935688723917,-0.10057586826473035,0.08279496583857271,18.0,0.06925365638007258
BHN,Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Hà Nội,1,2021,0.0,-0.020087453875996905,0.08812026390151083,-0.06936947389320686,-0.09210896931215216,-0.46670501166328565,-0.5763541633322197,-0.28822340075020875,-0.06340291609865763,0.22163911724959304,-0.08608566492490233,-0.07100381471123489,-0.020590640050347657,-0.03419606090345427,-0.24662261218918463,18.0,-0.12019108459471235
BKC,CTCP Khoáng sản Bắc Kạn,0,2021,1.0,-0.18433573304488685,-0.20108079313357083,-0.06945911886428441,-0.10704438111585496,-0.466681580019658,-0.5731880075527036,-0.29300630732330596,-0.028558339496898275,-0.28720321670370474,-0.0935524366667974,-0.07886931659557953,-0.1120901219959491,-0.12367280975744133,-0.25339726675016677,21.0,-0.49507883601334596
BKG,CTCP Đầu tư BKG Việt Nam,1,2021,0.0,-0.17905907397963697,-0.2008636465474822,-0.0692836407507411,-0.1021714283218006,-0.46668431692759366,-0.5741476412794205,-0.2917584187796111,-0.30116590938125093,0.2605109855262562,-0.10122455443094307,-0.06740691822425404,-0.05797355791828962,0.0777990503917785,-0.19327220752145016,6.0,-0.025725757887213572
BMC,CTCP Khoáng sản Bình Định,1,2021,0.0,-0.18332060944088263,-0.20222840746702436,-0.06928176367138297,-0.09803144705007093,-0.45828500678693185,-0.5727334193556716,-0.2935490303248596,-0.30526527133439907,0.45822012282073704,-0.1181129280806216,-0.059088186072021105,-0.02001504603947345,0.09698671500510836,-0.0001945525334587221,20.0,0.26741261501211444
BMP,CTCP Nhựa Bình Minh,1,2021,0.0,-0.0832990902335836,-0.05758993741798021,-0.06929727034181606,-0.09025883099594519,-0.4667181202532797,-0.5742387843116282,-0.2916319971071385,-0.2888678235218064,0.4620142646011829,-0.040480565033364904,-0.0547258697532301,0.06914267013801371,0.05257061460720019,0.024363570250101517,27.0,0.32029710374106646
BNA,CTCP Đầu tư Sản xuất Bảo Ngọc,0,2021,0.0,-0.15493654236466373,-0.17687941268649604,-0.0693555270670056,-0.09673594581265073,-0.46671878144104556,-0.5741906802153932,-0.2916989024423949,-0.028558339496898275,0.028918421659644804,-0.02990019056285246,-0.025061388429646544,-0.0612969579491124,-0.010079153429407068,0.9067623268180274,9.0,0.7781788368316597
BPC,CTCP VICEM Bao bì Bỉm Sơn,0,2021,0.0,-0.18908771998479426,-0.21088832893475976,-0.06939114062920337,-0.10236789626032884,-0.4666216156753221,-0.5681340474527481,-0.2977710019870169,-0.23352643715430627,-0.2654916646191242,-0.052915916869690466,-0.0825266174322044,-0.01008765433822137,0.04628147409679495,-0.40074600345152867,22.0,-0.4237181132396914
BRC,CTCP Cao su Bến Thành,1,2021,0.0,-0.18004861010062437,-0.19826516230765082,-0.06934019963208847,-0.095182596713012,-0.46671313379003704,-0.5756066956702666,-0.2895422841282594,-0.19048313664625063,-0.13867828670289054,-0.07694801159037197,-0.05559377111340473,-0.04421488138717978,-0.030028827255310427,0.06077733851538073,27.0,0.24120355690122358
BST,CTCP Sách và Thiết bị Bình Thuận,0,2021,0.0,-0.1909306872350507,-0.2127785846062157,-0.06934058199229398,-0.10009886116416557,-0.46458858188636365,-0.5688686286682669,-0.29722001691570177,-0.3380601669595844,-0.06080864272949173,0.09679386770813522,-0.05630096672517693,-0.05803289239799946,0.13529611762972826,0.07432664763734505,29.0,0.270184387293298
BTP,CTCP Nhiệt điện Bà Rịa,1,2021,1.0,-0.12801437127542376,-0.1458564475247169,-0.06934404484498569,-0.10151268671781759,-0.46670988699800503,-0.5786867533015924,-0.2829871855823871,0.39572562265393635,-0.16982922597888225,-0.11284751177575364,-0.06035902561573625,0.008558754140929119,-0.0370212763094983,-0.007816038914563634,16.0,0.19985584751839558
BTS,CTCP Xi măng VICEM Bút Sơn,0,2021,1.0,-0.1427327598419933,-0.10241061443174453,-0.06940953779188434,-0.10704438111585496,-0.46670518505721387,-0.5858204217998029,-0.23071289448997506,-0.4077493201631031,-0.2409369479874527,-0.08793047592471064,-0.08062375477973839,-0.0905016323855211,-0.3046417270560476,-0.3804220397685822,24.0,-0.48071581721948725
BTW,CTCP Cấp nước Bến Thành,0,2021,0.0,-0.17830133351378263,-0.19234493021165622,-0.06932123785131283,-0.08607338552994123,-0.46572889363362635,-0.5810160844712284,-0.2750452121507902,-0.10029717367699105,0.06327430660409358,-0.062179632186106316,-0.046544911563691053,0.034416762083493035,-0.08242551272324707,0.23607152528079386,14.0,0.6890195236920988
BWE,CTCP - Tổng công ty nước - môi trường Bình Dương,1,2021,1.0,0.22019031951622972,0.2968921425809373,-0.06942426247790834,-0.08792215404976404,-0.4667176116183841,-0.5833264970627009,-0.26169175746455925,0.6314389349599556,-0.17765102308016203,-0.13438939807554992,-0.04635174990396728,-0.062191744248164066,-0.13328060530954805,0.1700186433112179,15.0,0.41437011766067333
BXH,CTCP VICEM Bao bì Hải Phòng,0,2021,0.0,-0.19011468615055488,-0.2114810842067105,-0.06942355325517943,-0.10320745098702114,-0.46669407116989864,-0.5688814784981725,-0.29721003758107717,-0.23967548008402856,-0.2554161908658161,-0.02854112577073362,-0.08487467664256663,-0.044382755744446105,-0.008305762751897762,-0.4337724444363167,17.0,-0.5311430874905461
C32,CTCP CIC39,1,2021,1.0,-0.15052086041430005,-0.1706539179907636,-0.06936734387291227,-0.08168716705105879,-0.4667012291731017,-0.5776069770976282,-0.2856560871384574,-0.16178760297421346,-0.20510083437742915,-0.12065886244518913,-0.049917620047951076,0.04174180517367778,-0.0841861376840117,0.10142526588127354,28.0,0.34516366986959274
C69,CTCP Xây dựng 1369,0,2021,0.0,-0.18008664516604292,-0.20156970785280326,-0.0693358865069709,-0.10269899561490037,-0.46605286659122397,-0.5700265852069418,-0.29626917901542366,-0.2642716518029175,0.15935618016789185,-0.13211255860886856,-0.08413474700316906,-0.10502228819011723,0.13788187013063358,-0.4261509580552117,18.0,-0.452026579718795
CAG,CTCP Cảng An Giang,0,2021,0.0,-0.18920172050479936,-0.20894053962626105,-0.06924843711896088,-0.10587933667692628,-0.4666932771610517,-0.5795167688232783,-0.28056191182731066,-0.12284366441930596,3.546001814152966,-0.13457566551202507,-0.0804168285983498,-0.09006847828651861,0.0161412419949913,-0.4684925490613501,10.0,-0.2396283619521985
CAN,CTCP Đồ hộp Hạ Long,0,2021,0.0,-0.17373351938485287,-0.19543262486090185,-0.0694584506257014,-0.0728572638735584,-0.4667185612835851,-0.5708971119766395,-0.2954784588029184,0.1436148625353245,-0.23638292066331837,-0.015977626608855915,-0.053181206458470666,-0.05020481935930726,-0.08527178846326126,0.3190610436528253,22.0,0.1735869670104339
CAP,CTCP Lâm Nông sản Thực phẩm Yên Bái,0,2021,0.0,-0.16389042436061346,-0.18611115585135082,-0.06930581887512986,-0.08425892714812169,-0.4658460196083331,-0.5753134155011791,-0.2900230994342695,0.639637658866252,0.8695093457285759,0.09289897361828436,0.11288053501945725,0.04037035280869278,0.018582219219335023,3.7309464469274634,27.0,4.368228427233756
CAV,CTCP Dây Cáp điện Việt Nam,1,2021,0.0,0.022526850740710418,0.019892686918462143,-0.06947658591684701,-0.07118193766733008,-0.4667183549806624,-0.572722975687909,-0.2935611632090531,-0.37290474356134373,-0.25556151302338687,-0.04150694045353097,-0.061682001209088136,-0.0661497354832015,-0.12172276907554765,0.1607034932898675,14.0,-0.018122149834195776
CCI,CTCP Đầu tư Phát triển Công nghiệp Thương mại Củ Chi,1,2021,1.0,-0.17524377216220755,-0.19888907673877837,-0.06943127398175826,-0.09828185887477543,-0.4667170860188558,-0.5749937444088264,-0.290525775658232,0.7380223457418077,-0.22377242626632068,-0.1278048124719393,-0.0713774820914566,-0.0808205059828081,0.09773834074148717,0.10481259316176471,29.0,-0.062113818336574964
CCL,CTCP Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,1,2021,1.0,-0.14109638673226746,-0.17061086027225192,-0.06940386437667882,-0.09864218055220907,-0.4667183586283896,-0.5700384588138151,-0.2962588578364921,-0.2355761181308804,-0.19984670571577037,-0.0996572431674289,-0.05014733167901548,-0.08092749022118813,0.03434042707152595,0.1666313160307269,14.0,0.17699088661196427
